Time-ModelFit,Pre-Loss,Time-AgentEval,AverageDiscountedReturn,n_timesteps,AvgModelEpochTime,StdReturn,Itr,Eval-AverageReturn,Time-EnvSampling,Epochs,Post-Loss,MaxReturn,Time,Time-EnvSampleProc,NumTrajs,ItrTime,EnvExecTime,AverageReturn,MinReturn,PolicyExecTime
61.989086389541626,0.020933082,81.62766599655151,75.53671805336944,15000,0.6197779297828674,55.35599077142161,14,150.84,26.622702598571777,99,0.015291314,200.0,2156.347412109375,0.0008873939514160156,7,170.24045085906982,0.1410388946533203,158.0,45.0,26.464531183242798
64.83970999717712,0.021928951,82.65588712692261,72.47237669076657,16000,0.6482822561264038,45.07060433364523,15,157.04,30.518358945846558,99,0.016047066,200.0,2334.4416608810425,0.0009555816650390625,8,178.01501989364624,0.16568565368652344,137.875,75.0,30.33368968963623
70.72914814949036,0.01795389,100.78498983383179,76.34741197934297,17000,0.7071781969070434,36.99034623095213,16,183.28,30.000458478927612,99,0.014565279,200.0,2536.03444647789,0.000499725341796875,7,201.51519632339478,0.16048240661621094,150.0,100.0,29.821918964385986
73.96407985687256,0.022408066,93.05417442321777,77.10214025207527,18000,0.7395270204544068,23.777025440023195,17,171.16,29.202314853668213,99,0.018096263,200.0,2732.3335332870483,0.0004639625549316406,7,196.22113418579102,0.15657973289489746,149.28571428571428,121.0,29.028186321258545
79.80160617828369,0.019960575,96.09180045127869,67.76444053735923,19000,0.7979015731811523,57.658851964607685,18,168.32,29.9607093334198,99,0.015498976,200.0,2938.265916824341,0.0005216598510742188,9,205.85474061965942,0.1630849838256836,129.11111111111111,32.0,29.778927087783813
82.69399809837341,0.020439161,91.22546029090881,79.81904725416007,20000,0.8268246054649353,39.684869772860395,19,165.44,31.721697330474854,99,0.017275054,200.0,3143.995905160904,0.0005471706390380859,6,205.64180827140808,0.1681201457977295,167.66666666666666,106.0,31.534745454788208
85.69651770591736,0.0182917,82.29663610458374,71.74923445911381,21000,0.8568447852134704,50.049975024968795,20,138.68,29.297378063201904,99,0.015699333,200.0,3341.3648629188538,0.0010743141174316406,8,197.29173064231873,0.15989351272583008,140.0,33.0,29.118807077407837
91.90420818328857,0.01857201,76.8508734703064,65.88707868152572,22000,0.9189257335662842,42.74847481215479,21,138.0,26.58125352859497,99,0.016599048,200.0,3536.7879750728607,0.0005061626434326172,9,195.33694100379944,0.14696764945983887,115.88888888888889,37.0,26.417158126831055
94.8120949268341,0.020410255,90.76784610748291,79.64965584524249,23000,0.9480049300193787,46.54293606938848,22,166.68,31.122163772583008,99,0.016528184,200.0,3753.5682826042175,0.0005280971527099609,7,216.70274257659912,0.1663191318511963,170.57142857142858,95.0,30.93635630607605
100.63187432289124,0.019804575,85.89043021202087,75.54071343483733,24000,1.0061988639831543,36.82723038675572,23,153.44,25.70952820777893,99,0.017310757,200.0,3965.8777770996094,0.0004334449768066406,7,212.23236727714539,0.13910865783691406,146.42857142857142,107.0,25.55366611480713
106.53096032142639,0.020730754,75.24628114700317,75.63585186075295,25000,1.065187575817108,41.36555783499118,24,137.8,30.401723861694336,99,0.018216573,200.0,4178.13717007637,0.0009999275207519531,8,212.18007969856262,0.16238069534301758,148.875,97.0,30.220189094543457
109.90017795562744,0.018957328,95.58582043647766,76.67248339641573,26000,1.0988808727264405,41.61190959819272,25,169.96,31.17309045791626,99,0.017640442,200.0,4414.875552177429,0.0006754398345947266,7,236.65988540649414,0.16747450828552246,153.14285714285714,103.0,30.987171411514282
74.48635196685791,0.020480042,100.54211807250977,78.77820742953132,27000,1.1284579616604429,28.489167293222604,26,176.88,34.59175896644592,65,0.01847495,200.0,4624.573538303375,0.0005602836608886719,7,209.62089896202087,0.18796777725219727,158.28571428571428,114.0,34.38292121887207
118.76252126693726,0.020397171,84.27425575256348,60.54788747640664,28000,1.1875008249282837,50.004399806417034,27,160.44,24.924997329711914,99,0.017801065,200.0,4852.628219604492,0.0009479522705078125,10,227.9628324508667,0.13742733001708984,104.4,28.0,24.770869255065918
120.45511960983276,0.018552015,80.63756442070007,74.52360420031756,29000,1.2165989321891708,44.72409750860473,28,145.84,30.746137380599976,98,0.016810326,200.0,5084.545494556427,0.0005235671997070312,7,231.8394594192505,0.16396117210388184,145.42857142857142,101.0,30.56368327140808
103.15305137634277,0.018680789,93.83168601989746,65.19907051644776,30000,1.27336620695797,64.52894215001514,29,176.4,24.466880559921265,80,0.016847223,200.0,5306.0758628845215,0.0009307861328125,8,221.4526617527008,0.13463711738586426,125.375,30.0,24.316418647766113
